Word;Polarity;Retranslation
PRISON;-1;PRISON
PRISON;-1;PRISON
JAR;-1;JAR
JEER;-1;JEER
METTRE EN DANGER;-1;TO ENDANGER
JEOPARDY;-1;JEOPARDY
JERK;-1;JERK
JERK;-1;JERK
DE NERVOSITÉ;-1;OF NERVOUSNESS
SANS EMPLOI;-1;UNEMPLOYED
JUMPY;-1;JUMPY
INDÉSIRABLE;-1;JUNK
COUP DE PIED;-1;KICK
COUP DE PIED;-1;KICK
COUP DE PIED;-1;KICK
KIDNAPPER;-1;KIDNAP
TUER;-1;KILL
TUER;-1;KILL
KILLER;-1;KILLER
COUTEAU;-1;KNIFE
KNOCK;-1;KNOCK
KNOCK;-1;KNOCK
KNOCK;-1;KNOCK
MANQUE;-1;LACK
MANQUE;-1;LACK
MANQUE;-1;LACK
LAG;-1;LAG
POSÉ;-1;ASKED
BOITEUX;-1;LAME
LAMENT;-1;LAMENT
LAMENTABLE;-1;DISMAL
LANGUIR;-1;LANGUISH
DÉCHÉANCE;-1;FORFEITURE
ÉCLAT DE RIRE;-1;LAUGH
SANS FOI NI LOI;-1;LAWLESS
LAY;-1;LAY
PARESSEUSEMENT;-1;LAZILY
PARESSEUX;-1;LAZY
FUITE DE;-1;LEAKAGE OF
FUITES;-1;LEAKS
LAISSEZ;-1;LET
RESPONSABILITÉ;-1;RESPONSIBILITY
RESPONSABLE;-1;MANAGER
MENTEUR;-1;LIAR
MENSONGE;-1;LIE
MENSONGE;-1;LIE
SANS VIE;-1;WITHOUT LIFE
LIMITE DE;-1;LIMIT
LIMITE DE;-1;LIMIT
LIMITE DE;-1;LIMIT
LIMITATION;-1;LIMITATION
BOITERIE;-1;LAMENESS
LIQUIDER;-1;LIQUIDATE
LIQUIDATION;-1;LIQUIDATION
LITIÈRE;-1;LITTER
CHARGE;-1;LOAD
SOLITAIRE;-1;SOLITAIRE
SOLITUDE;-1;SOLITUDE
SOLITAIRE;-1;SOLITAIRE
SOLITAIRE;-1;SOLITAIRE
LONESOME;-1;LONESOME
MÉTIER À TISSER;-1;LOOM
PERDRE;-1;LOSE
PERDRE;-1;LOSE
PERDANT;-1;LOSER
PERTE;-1;LOSS
PERDU;-1;LOST
PERDU;-1;LOST
PERDU;-1;LOST
PERDU;-1;LOST
SANS AMOUR;-1;WITHOUT LOVE
FAIBLE;-1;LOW
FAIBLE;-1;LOW
PLUS BAS;-1;Lower
HUMBLES;-1;HUMBLE
RIDICULE;-1;RIDICULOUS
ACCALMIE;-1;LULL
LUNATIC;-1;LUNATIC
LEURRE;-1;DECOY
SE CACHENT;-1;HIDE
COUCHÉ;-1;SEX
COUCHÉ;-1;SEX
MAD;-1;MAD
MAD;-1;MAD
FOU;-1;CRAZY
FOLIE;-1;MADNESS
FAIRE;-1;DO
INADAPTÉS;-1;MISFITS
INADAPTATION;-1;MALADJUSTMENT
MALADY;-1;MALADY
MALICE;-1;MALICE
MALVEILLANTS;-1;MALWARE
MALIGNES;-1;MALIGNANT
MANGLE;-1;MANGLE
MANIPULER LES;-1;MANIPULATE THE
MANIPULATION;-1;MANIPULATION
HOMICIDE INVOLONTAIRE COUPABLE;-1;MANSLAUGHTER CONVICTED
MAR;-1;MAR
MAR;-1;MAR
MARGINAL;-1;MARGINAL
MASSACRE DE;-1;MASSACRE
QUESTION;-1;QUESTION
MAIGRES;-1;SKINNY
MOYENNE;-1;AVERAGE
VIDE DE SENS;-1;MEANINGLESS
SE MÊLER;-1;MINGLE
MÉDIOCRE;-1;MEDIOCRE
MEEK;-1;MEEK
MÉLANCOLIE;-1;MELANCHOLY
MÉLODRAMATIQUE;-1;MELODRAMATIC
MENACE;-1;THREAT
SUBALTERNES;-1;SUBORDINATES
SANS PITIÉ;-1;WITHOUT MERCY
MESS;-1;MESS
MESS;-1;MESS
ESPRIT;-1;SPIRIT
MINE;-1;MINE
SE COMPORTENT BIZARREMENT;-1;BEHAVE STRANGELY
MAUVAISE CONDUITE;-1;BAD CONDUCT
MÉFAIT;-1;MISCHIEF
ESPIÈGLE;-1;MISCHIEVOUS
AVARE;-1;MISER
MISÉRABLE;-1;MISERABLE
MISÈRE;-1;MISERY
MALHEUR;-1;MISFORTUNE
INCORRECTEMENT;-1;INCORRECTLY
MÉSAVENTURE;-1;MISHAP
DÉSINFORMER;-1;MISINFORM
MAL INFORMÉS;-1;BADLY INFORMED
INDUIRE EN ERREUR;-1;MISLEAD
PRÉSENTER DE MANIÈRE INEXACTE;-1;MISREPRESENT
MISS;-1;MISS
ERREUR;-1;ERROR
ERREUR;-1;ERROR
ERREUR;-1;ERROR
CONFONDU AVEC;-1;CONFUSED WITH
MÉFIANCE;-1;DISTRUST
SE MÉPRENDRE;-1;MISUNDERSTAND
MALENTENDU;-1;MISUNDERSTANDING
MAL COMPRIS;-1;MISUNDERSTOOD
MAUVAISE UTILISATION;-1;IMPROPER USE
MIX;-1;MIX
GÉMIR;-1;MOANING
MOCK;-1;MOCK
MOQUERIE;-1;MOCKERY
MOLESTER;-1;MOLEST
MONOTONE;-1;MONOTONOUS
MONOTONIE;-1;MONOTONY
MONSTRE;-1;MONSTER
MONSTRUEUX;-1;MONSTROUS
MOODY;-1;MOODY
MORTIFIER;-1;MORTIFY
IMMOBILES;-1;MOTIONLESS
MOTLEY;-1;MOTLEY
PLEURENT;-1;CRY
PLEURENT;-1;CRY
PERSONNE EN DEUIL;-1;NOBODY IN MOURNING
PAGAILLE;-1;MESS
BOUEUX;-1;MUDDY
MUMBLE;-1;MUMBLE
BANALES;-1;MUNDANE
MEURTRE;-1;MURDER
MEURTRE;-1;MURDER
MEURTRIÈRE;-1;KILLER
GLAUQUE;-1;CREEPY
MUTTER;-1;MUTTER
ME >;-1;ME >
NAG;-1;NAG
NAIVE;-1;NAÏVE
MÉCHANT;-1;BAD GUY
COQUINES;-1;NAUGHTY
NÉBULEUSE;-1;NEBULA
BESOIN;-1;NEED
BESOIN;-1;NEED
BESOIN;-1;NEED
AIGUILLE;-1;NEEDLE
DANS LE BESOIN;-1;IN NEED
RÉDUIRE À NÉANT;-1;TO NULLIFY
NÉGATION;-1;NEGATION
NÉGATIF;-1;NEGATIVE
NÉGLIGENCE;-1;NEGLIGENCE
NÉGLIGENCE;-1;NEGLIGENCE
NÉGLIGENCE;-1;NEGLIGENCE
FAIT PREUVE DE NÉGLIGENCE;-1;FACT EVIDENCE OF NEGLIGENCE
NERVEUX;-1;NERVOUS
NERVOSITÉ;-1;NERVOUSNESS
NÉVROTIQUE;-1;NEUROTIC
NEUTRALISER LES;-1;NEUTRALIZE THE
CAUCHEMAR;-1;NIGHTMARE
NIX;-1;NIX
BRUIT;-1;NOISE
NONCHALANT;-1;NONCHALANT
NON-SENS;-1;NONSENSE
FOUINEUR;-1;SNOOPER
TRISTEMENT CÉLÈBRE;-1;INFAMOUS
NOVICE;-1;NOVICE
NUISANCE;-1;NUISANCE
ANNULATION PAR LE;-1;CANCELLATION BY THE
RÉDUIRE À NÉANT;-1;TO NULLIFY
ENGOURDIR;-1;NUMB
NOIX;-1;NUTS
OBJET;-1;OBJECT
OBJECTION DE CONSCIENCE;-1;CONSCIENTIOUS OBJECTION
OBLIQUE;-1;OBLIQUE
OBLITÉRER;-1;OBLITERATE
ODIEUX;-1;OBNOXIOUS
OBSCURE;-1;DARK
OBSOLÈTES;-1;OBSOLETE
OBSTACLE;-1;OBSTACLE
OBSTINÉ;-1;OBSTINATE
OBSTRUER;-1;CLOG
OBSTRUCTION;-1;OBSTRUCTION
IMPAIR;-1;ODD
BIZARRERIE;-1;QUIRK
OFFENSER;-1;OFFEND
AUTEUR DE L’INFRACTION;-1;THE OFFENDER
OFFENSIVE;-1;OFFENSIVE
SINISTRE;-1;DISASTER
OMISSION;-1;OMISSION
OMETTRE LES;-1;OMIT THE
OPINIÂTRE;-1;OPINIONATED
ADVERSAIRE;-1;OPPONENT
S’OPPOSER À;-1;OPPOSE
S’OPPOSER À;-1;OPPOSE
S’OPPOSER À;-1;OPPOSE
OPPOSITION;-1;OPPOSITION
OPPRIMER;-1;OPPRESS
OPPRESSION;-1;OPPRESSION
OPPRESSIF;-1;OPPRESSIVE
ORDEAL;-1;ORDEAL
ORDONNANCE;-1;ORDER
ORPHELIN;-1;ORPHAN
OSTRACISER;-1;OSTRACIZE
OUST;-1;OUST
ÉCLOSION;-1;OUTBREAK
DÉCHAÎNEMENT;-1;RAMPAGE
OUTCAST;-1;OUTCAST
LEVÉE DE BOUCLIERS;-1;OUTCRY
HORS LA LOI;-1;OUTSIDE THE LAW
INDIGNATION;-1;OUTRAGE
SCANDALEUX;-1;OUTRAGEOUS
OUTSIDER;-1;OUTSIDER
DOMINATEUR;-1;DOMINATOR
DÉPASSEMENT DE CAPACITÉ;-1;OVERFLOW
OVERLOOK;-1;OVERLOOK
VAINCRE;-1;DEFEAT
SATURATION DE LA;-1;SATURATION OF THE
CONTRÔLE;-1;CONTROL
RENVERSEMENT;-1;REVERSAL
POINT DE RETOURNEMENT;-1;TURNING POINT
UNE ÉCRASANTE;-1;AN OVERWHELMING
SURCHARGÉS DE TRAVAIL;-1;OVERWORKED
DEVONS;-1;NEED
DOULEUR;-1;PAIN
DOULOUREUX;-1;PAINFUL
DÉRISOIRE;-1;PALTRY
PANDÉMONIUM;-1;PANDEMONIUM
PANIQUE;-1;PANIC
PARALYSIE;-1;PARALYSIS
PARALYSÉ;-1;PARALYZED
PARANOID;-1;PARANOID
PARASITE;-1;PARASITE
PARTICULIER;-1;INDIVIDUAL
PARTITION;-1;PARTITION
PASS;-1;PASS
PASS_;-1;PASS_
PASS_;-1;PASS_
PASSE;-1;PAST
PATHÉTIQUE;-1;PATHETIC
PATRONNER;-1;SPONSOR
ÉTRANGE;-1;STRANGE
RISQUES ET PÉRILS;-1;OWN RISK
PÉRILLEUSE;-1;PERILOUS
PÉRIR;-1;PERISH
PERPLEX;-1;PERPLEX
PERPLEXITÉ;-1;PERPLEXITY
PERSÉCUTER;-1;PERSECUTE
PERSÉCUTION;-1;PERSECUTION
PERTURBER LA;-1;DISRUPT THE
PERVERS;-1;PERVERT
PERVERS;-1;PERVERT
PESSIMISME;-1;PESSIMISM
PESSIMISTE;-1;PESSIMIST
LUTTE ANTIPARASITAIRE;-1;PEST
PETITE;-1;SMALL
PHOBIE;-1;PHOBIA
PICK;-1;PICK
PIÈCE;-1;ROOM
PINCER;-1;PINCH
PINCER;-1;PINCH
PITOYABLE;-1;PITIFUL
SANS PITIÉ;-1;WITHOUT MERCY
PESTE;-1;PLAGUE
PESTE;-1;PLAGUE
DEMANDEUR;-1;APPLICANT
SORT;-1;FATE
PLOD;-1;PLOD
TERRAIN;-1;FIELD
POINT;-1;POINT
INUTILE;-1;USELESS
POISON;-1;POISON
VÉNÉNEUSES;-1;POISONOUS
POLLUER;-1;POLLUTE
POLLUTION;-1;POLLUTION
POMPEUX;-1;POMPOUS
PAUVRE;-1;POOR
PAUVRE;-1;POOR
PAUVRE;-1;POOR
PAUVRE;-1;POOR
PAUVRE;-1;POOR
PAUVRE;-1;POOR
LIVRE;-1;BOOK
TACAUD;-1;POUT
PAUVRETÉ;-1;POVERTY
IMPUISSANT;-1;HELPLESS
PRÉCAIRE;-1;PRECARIOUS
PRÉCIPITÉ;-1;PRECIPITATE
SITUATION DIFFICILE;-1;DIFFICULT SITUATION
PRÉJUDICE;-1;PREJUDICE
PRÉJUDICIABLE;-1;DETRIMENTAL
ABSURDE;-1;ABSURD
PRESSE;-1;PRESS
PRÉSOMPTUEUX;-1;PRESUMPTUOUS
FAIRE SEMBLANT;-1;PRETEND
FAUX-SEMBLANTS;-1;FALSE PRETENSES
PRÉTENTIEUX;-1;PRETENTIOUS
PRISON;-1;PRISON
PRISON;-1;PRISON
PRISONNIER;-1;PRISONER
PROBLÈME;-1;PROBLEM
REMETTRE À PLUS TARD;-1;TO POSTPONE
PROCRASTINATION;-1;PROCRASTINATION
PROD;-1;PROD
INTERDIRE;-1;BAN
INTERDICTION;-1;BAN
PROHIBITIFS;-1;PROHIBITIVE
PROPAGANDE;-1;PROPAGANDA
POURSUITE;-1;PURSUIT
PROTESTATION;-1;PROTEST
PROTESTATION;-1;PROTEST
PROVOCATION;-1;PROVOCATION
PROVOQUER;-1;CAUSE
AFFÛT;-1;LOOKOUT
PRY;-1;PRY
COUP DE POING;-1;PUNCH
PUNIR;-1;PUNISH
CHÉTIF;-1;PUNY
POUSSEZ;-1;PUSH
POUSSEZ;-1;PUSH
POUSSEZ;-1;PUSH
PUZZLEMENT;-1;PUZZLEMENT
QUALM;-1;QUALM
DILEMME;-1;DILEMMA
QUERELLE;-1;QUARREL
QUERELLE;-1;QUARREL
QUERELLEUR;-1;QUARRELSOME
queer;-1;queer
DISCUTABLE;-1;QUESTIONABLE
ERGOTER;-1;QUIBBLE
CESSER DE FUMER;-1;QUIT SMOKING
LÂCHEUR;-1;QUITTER
COURSE;-1;RACE
RADICAL;-1;RADICAL
RAGE;-1;RAGE
RAID;-1;RAID
SOULEVER;-1;LIFT
RAMBLE;-1;RAMBLE
RAMPANT;-1;CREEPING
RASCAL;-1;RASCAL
ÉRUPTION CUTANÉE;-1;SKIN RASH
RAT;-1;RAT
RATION;-1;RATION
HOCHET;-1;RATTLE
RAVAGE;-1;RAVAGE
RÉACTIONNAIRE;-1;REACTIONARY
RÉACTIF;-1;REAGENT
REBEL;-1;REBEL
REBEL;-1;REBEL
RÉBELLION;-1;REBELLION
REBELLE;-1;REBEL
REBUFFADE;-1;SNUB
RÉPRIMANDE;-1;REPRIMAND
RÉFUTER;-1;REFUTE
RÉCALCITRANTS;-1;RECALCITRANT
RECULENT;-1;RETREATING
RÉCESSION;-1;RECESSION
TÉMÉRAIRE;-1;RECKLESS
INSOUCIANCE;-1;CAREFREE
RECUL;-1;RECOIL
REDONDANCE;-1;REDUNDANCY
REDONDANTS;-1;REDUNDANT
S’ABSTENIR;-1;ABSTAIN
STATUT DE RÉFUGIÉ;-1;REFUGEE STATUS
REFUS;-1;REFUSAL
REFUSER;-1;REFUSE
SANS SE SOUCIER;-1;WITHOUT WORRYING
REGRESS;-1;REGRESS
RÉGRESSION;-1;REGRESSION
LE REGRET;-1;THE REGRET
LE REGRET;-1;THE REGRET
REGRETTABLE;-1;UNFORTUNATE
REJETER;-1;REJECT
REJET;-1;REJECTION
RECHUTE;-1;RELAPSE
RÉTICENTS;-1;RELUCTANT
REMORDS;-1;REMORSE
RENONCER À;-1;WAIVE
RENONCIATION À;-1;WAIVER IN
ABROGATION;-1;REPEAL
RÉPRÉHENSIBLE;-1;REPREHENSIBLE
RÉPRIMER;-1;SUPPRESS
REPROCHE;-1;COMPLAINT
RÉPUDIER;-1;REPUDIATE
RÉPUGNANT;-1;DISGUSTING
REPULSE;-1;REPULSE
RÉPULSIVE;-1;REPULSIVE
RESENT;-1;RESENT
PLEIN DE RESSENTIMENT;-1;RESENTFUL
RESSENTIMENT;-1;RESENTMENT
DÉMISSION;-1;RESIGNATION
RESTLESS;-1;RESTLESS
AGITATION;-1;AGITATION
RESTREINDRE;-1;RESTRICT
RESTREINDRE;-1;RESTRICT
RESTREINDRE;-1;RESTRICT
RESTRICTION;-1;RESTRICTION
RIPOSTER;-1;FIGHT BACK
RETARD;-1;DELAY
PRENDRE SA RETRAITE;-1;TO RETIRE
RETRAITE;-1;RETIREMENT
RETRAITE;-1;RETIREMENT
VENGEANCE;-1;REVENGE
REVENIR;-1;RETURN
REVOKE;-1;REVOKE
RÉVOLTE;-1;REVOLT
REVOLUTION;-1;REVOLUTION
DÉBARRASSER;-1;RID
RIDE;-1;RIDE
RIDICULISER;-1;RIDICULE
RIDICULISER;-1;RIDICULE
RIDICULES;-1;RIDICULOUS
RIGIDE;-1;RIGID
RIGUEUR;-1;RIGOR
RIGOUREUX;-1;RIGOROUS
RIP;-1;RIP
RIP;-1;RIP
RISQUÉ;-1;RISKY
RIVAL;-1;RIVAL
RIVAL;-1;RIVAL
RIVALITÉ;-1;RIVALRY
BRIGAND;-1;BRIGAND
VOL QUALIFIÉ;-1;ROBBERY
VOYOUS;-1;ROGUE
RACINE;-1;ROOT
POURRITURE;-1;ROT
POURRI;-1;ROTTEN
ROUGH;-1;ROUGH
RUGOSITÉ;-1;ROUGHNESS
ROND POINT;-1;ROUND POINT
FOUTAISE;-1;RUBBISH
GROSSIER;-1;RUDE
RUE;-1;STREET
RUFFIAN;-1;RUFFIAN
RUIN;-1;RUIN
RUIN;-1;RUIN
RUIN;-1;RUIN
RUIN;-1;RUIN
RUINEUSE;-1;RUINOUS
RUMEUR;-1;RUMOR
RUMPLE;-1;RUMPLE
COURIR;-1;RUN
COURIR;-1;RUN
RUNAWAY;-1;RUNAWAY
RUPTURE;-1;BREAKING
RUPTURE;-1;BREAKING
ROUILLÉ;-1;RUSTY
IMPITOYABLE;-1;RUTHLESS
CRUAUTÉ;-1;CRUELTY
SABOTAGE;-1;SABOTAGE
SAD;-1;SAD
TRISTESSE;-1;SADNESS
SAG;-1;SAG
A COULÉ;-1;A FLOWING
SAP;-1;SAP
SARCASME;-1;SARCASM
SARCASTIQUE;-1;SARCASTIC
SAVAGE;-1;SAVAGE
ÉBOUILLANTER;-1;SCALD
SCANDALE;-1;SCANDAL
SCANDALEUSE;-1;SCANDALOUS
BOUC ÉMISSAIRE;-1;GOAT EMISSARY
CICATRICE;-1;SCAR
RARETÉ;-1;RARITY
EFFRAYER;-1;SCARE
EFFRAYER;-1;SCARE
PEUR;-1;FEAR
PEUR;-1;FEAR
EFFRAYANT;-1;SCARY
SCHÉMA;-1;SCHEMA
SCHÉMA;-1;SCHEMA
SE MOQUER;-1;MOCK
GRONDER;-1;SCOLD
GRONDER;-1;SCOLD
SCORCH;-1;SCORCH
MÉPRIS;-1;CONTEMPT
MÉPRISANT;-1;CONTEMPTUOUS
CANAILLE;-1;SCOUNDREL
GRIMACE;-1;GRIMACE
GRATTER;-1;SCRATCH
SCREAM;-1;SCREAM
SCREAM;-1;SCREAM
SCREECH;-1;SCREECH
SCREECH;-1;SCREECH
VIS;-1;SCREW
EXAMINER ATTENTIVEMENT;-1;CAREFULLY REVIEW
BOUSCULADE;-1;STAMPEDE
RACAILLE;-1;SCUM
FAIRE SÉCESSION;-1;MAKE SECESSION
SÉCESSION;-1;SECESSION
SECRET;-1;SECRET
SECRET;-1;SECRET
SÉDENTAIRE;-1;SEDENTARY
CONSULTEZLA;-1;SEE
SÉGRÉGATION;-1;SEGREGATION
SAISIR;-1;ENTER
ÉGOÏSTE;-1;SELFISH
ÉGOÏSME;-1;SELFISHNESS
SÉNILE;-1;SENILE
INSENSÉE;-1;SENSELESS
PHRASE;-1;SENTENCE
SÉQUESTRER;-1;SEQUESTER
SERVIR;-1;SERVE
SERVICE;-1;SERVICE
SERVITUDE;-1;SERVITUDE
SEVER;-1;SEVER
SÉVÈRE;-1;SEVERE
GRAVITÉ;-1;GRAVITY
MINABLE;-1;SHABBY
OMBRE;-1;SHADOW
SHADY;-1;SHADY
SHAGGY;-1;SHAGGY
SHAKE;-1;SHAKE
PEU PROFONDES;-1;SHALLOW
HONTE;-1;SHAME
HONTEUX;-1;SHAMEFUL
SANS VERGOGNE;-1;SHAMELESS
REQUIN;-1;SHARK
COQUILLE;-1;SHELL
COQUILLE;-1;SHELL
ÉPAVE;-1;WRECK
SE DÉROBER;-1;SHIRK
SHIVER;-1;SHIVER
CHOC;-1;SHOCK
CHOC;-1;SHOCK
CHOC;-1;SHOCK
CHOC;-1;SHOCK
CHOC;-1;SHOCK
PACOTILLE;-1;JUNK
SHOOT;-1;SHOOT
SHOOT;-1;SHOOT
SHOOT;-1;SHOOT
COURT;-1;SHORT
PÉNURIE DE;-1;SHORTAGE OF
LACUNE;-1;GAP
COURTE VUE;-1;SHORT-SIGHTED
PRISE DE VUE;-1;SHOOTING
SHOVE;-1;SHOVE
VOIR L’ÉTABLISSEMENT;-1;SHOW
SHRED;-1;SHRED
MUSARAIGNE;-1;SHREW
HURLEMENT;-1;HOWL
PERÇANT;-1;PIERCING
RATATINER;-1;SHRIVEL UP
SAINT-SUAIRE;-1;SHROUD
HAUSSEMENT D’ÉPAULES;-1;SHRUG
HAUSSEMENT D’ÉPAULES;-1;SHRUG
SHUN;-1;SHUN
TIMIDITÉ;-1;SHYNESS
MALADE;-1;SICK
MALADE;-1;SICK
MALADE;-1;SICK
MALADE;-1;SICK
MALADIF;-1;SICKLY
MALADIE;-1;DISEASE
SIÈGE;-1;SEAT
STUPIDE;-1;STUPID
SIMPLISTE;-1;SIMPLISTIC
SIN;-1;SIN
SIN;-1;SIN
PÉCHERESSE;-1;SINFUL
SINISTRE;-1;DISASTER
SCEPTIQUE;-1;SKEPTIC
SOMMAIRE;-1;SUMMARY
ESCARMOUCHE;-1;SKIRMISH
BRUMEPRAIRIE;-1;BRUMEPRAIRIE
CHELEM;-1;SLAM
CALOMNIE;-1;SLANDER
CALOMNIATEUR;-1;SLANDERER
CALOMNIEUSES;-1;SLANDEROUS
SLAP;-1;SLAP
BARRE OBLIQUE;-1;BAR OBLIQUE
BOUCHERIE;-1;BUTCHER
SLAYER;-1;SLAYER
SLEAZY;-1;SLEAZY
SANS SOMMEIL;-1;WITHOUT SLEEP
LÉGÈRE;-1;LIGHT
LÉGÈRE;-1;LIGHT
LÉGÈRE;-1;LIGHT
LÉGÈRE;-1;LIGHT
SLIME;-1;SLIME
BÂCLÉE;-1;SLOPPY
PARESSE;-1;LAZINESS
PARESSEUX;-1;LAZY
SLUG;-1;SLUG
ATONE;-1;SLUGGISH
MARASME;-1;SLUMP
SLY;-1;SLY
SMACK;-1;SMACK
SMASH;-1;SMASH
SMASH;-1;SMASH
FROTTIS;-1;SMEAR
ÉTOUFFEZ;-1;BURKE
CONTREBANDE;-1;SMUGGLING
CAISSE CLAIRE;-1;CAISSE CLAIRE
GRONDER;-1;SCOLD
SNATCH;-1;SNATCH
SE FAUFILER;-1;SNEAK
RICANEMENT;-1;SNEER
RONFLER;-1;SNORING
SOB;-1;OB
SOMBRE;-1;DARK
ENDOLORIS;-1;SORE
DOULEUR;-1;PAIN
TRISTESSE;-1;SADNESS
DOULOUREUSE;-1;PAINFUL
DÉSOLÉ;-1;SORRY
DÉSOLÉ;-1;SORRY
TRI;-1;SORTING
SURE;-1;SAFE
DONNER LA FESSÉE;-1;SPANK
SPEAR;-1;SPEAR
DÉVERSEMENT DE;-1;SPILL OF
FEMME CÉLIBATAIRE;-1;SINGLE WOMAN
MALGRÉ;-1;DESPITE
MÉCHANTE;-1;BAD GUY
SPLIT;-1;SPLIT
SPOIL;-1;SPOIL
SPOT;-1;SPOT
ENTORSE;-1;SPRAIN
PAR PULVÉRISATION CATHODIQUE;-1;BY SPUTTERING
DILAPIDER;-1;SQUANDER
COUP DE POIGNARD;-1;STAB
STAGNANTE;-1;STAGNANT
TACHE;-1;TASK
RASSIS;-1;STALE
IMPASSE;-1;DEADLOCK
BÉGAIEMENT;-1;STUTTERING
TIMBRE;-1;STAMP
STATU QUO;-1;STATUS QUO
STARK;-1;STARK
SURSAUT;-1;BURST
FAMINE;-1;FAMINE
MOURIR DE FAIM;-1;STARVE
STATIQUE;-1;STATIC
VOLER;-1;FLY
VOLER;-1;FLY
STERN;-1;STERN
BÂTON;-1;STICK
GRASSET;-1;GRASSET
STIGMATISATION;-1;STIGMA
STING;-1;STING
PUER;-1;STINK
ÉTOLE;-1;STOLE
VOLÉ;-1;STOLEN
VOLÉ;-1;STOLEN
STORM;-1;STORM
ORAGEUX;-1;STORMY
CONSIDÉRENT;-1;CONSIDER
TRAÎNARD;-1;STRAGGLER
SOUCHE;-1;STRAIN
SOUCHE;-1;STRAIN
ÉTRANGLER;-1;STRANGLE
ERRANTS;-1;STRAY
STRESS;-1;STRESS
STRESS;-1;STRESS
FRAPPÉS PAR;-1;STRUCK BY
STRICTE;-1;STRICT
STRICTE;-1;STRICT
STRICTE;-1;STRICT
STRIFE;-1;STRIFE
GRÈVE;-1;STRIKE
GRÈVE;-1;STRIKE
STRICTES;-1;STRICT
A FRAPPÉ;-1;HIT
LUTTE;-1;FIGHT
LUTTE;-1;FIGHT
LUTTE;-1;FIGHT
TÊTU;-1;STUBBORN
OBSTINÉMENT;-1;STUBBORNLY
ENTÊTEMENT;-1;STUBBORNNESS
ÉTUDE;-1;STUDY
BOUCHÉ;-1;CLOGGED
STUNT;-1;STUNT
STUPIDE;-1;STUPID
STUPIDE;-1;STUPID
STUPIDE;-1;STUPID
BÊTISE;-1;STUPIDITY
STUPEUR;-1;STUPOR
ASSUJETTISSEMENT TROP LONG;-1;LIABILITY TOO LONG
SUBJUGUER;-1;SUBJUGATE
SUBJUGATION;-1;SUBJUGATION
SUBMISSIVE;-1;SUBMISSIVE
ASSERVISSEMENT;-1;ENSLAVEMENT
SE CALMER;-1;CALM DOWN
SUBSTITUTION;-1;SUBSTITUTION
SOUSTRAYEZ;-1;SUBTRACT
SUBVERSION;-1;SUBVERSION
SUBVERTIR;-1;SUBVERT
SUCCOMBEZ;-1;SUCCUMB
MEUNIER;-1;MILLER
SOUFFRIR;-1;SUFFER
SOUFFRIR;-1;SUFFER
MALADE;-1;SICK
SUFFOQUER;-1;SUFFOCATE
MAUSSADE;-1;SULLEN
SUNDER;-1;SUNDER
SUPERFICIELLE;-1;SUPERFICIAL
SUPERFICIALITÉ;-1;SUPERFICIALITY
SUPERFLU;-1;SUPERFLUOUS
SUPERSTITION;-1;SUPERSTITION
SUPERSTITIEUX;-1;SUPERSTITIOUS
SUPPRIMER;-1;DELETE
SUPPRESSION;-1;REMOVAL
SENSIBLES;-1;SENSITIVE
SUSPECT;-1;SUSPECT
SUSPECT;-1;SUSPECT
SUSPENDRE;-1;SUSPEND
SUSPENSION;-1;SUSPENSION
SOUPÇONS;-1;SUSPICIONS
SUSPECTES;-1;SUSPICIOUS
JURE;-1;SWEAR
A JURÉ;-1;A JUROR
SYMPTÔME;-1;SYMPTOM
TABOU;-1;TABOO
SOUILLURE;-1;STAINING
AUTOPROTECTION;-1;SELF-PROTECTION
CRISE DE COLÈRE;-1;TANTRUM
TARDY;-1;TARDY
TARIF;-1;RATE
CELUI-CI;-1;THIS ONE
NARGUER;-1;TAUNT
NARGUER;-1;TAUNT
TAXE;-1;TAX
LARME;-1;TEAR
LARME;-1;TEAR
TEASE;-1;TEASE
FASTIDIEUX;-1;TEDIOUS
TEMPÉRAMENT;-1;TEMPERAMENT
TEMPÉRAMENT;-1;TEMPERAMENT
TEMPEST;-1;TEMPEST
TEMPORAIREMENT;-1;TEMPORARILY
TENTATION;-1;TEMPTATION
VERBE;-1;VERB
TENSION;-1;VOLTAGE
TERRIBLE;-1;TERRIBLE
TERRIFIER;-1;TERRIFY
TERREUR;-1;TERROR
TERRORISME;-1;TERRORISM
TERRORISER;-1;TERRORIZE
VOL;-1;FLIGHT
VOLEUR;-1;THIEF
SOIF;-1;THIRST
SOIF;-1;THIRST
ÉPINEUSE;-1;THORNY
IRRÉFLÉCHI;-1;RASH
THRASH;-1;THRASH
MENACE;-1;THREAT
MENACER;-1;THREATEN
JETER;-1;THROW
JETER;-1;THROW
BRUIT SOURD;-1;NOISE DEAF
DÉJOUER LES;-1;OUTSMART THE
TIMIDITÉ;-1;SHYNESS
PNEU;-1;TIRE
PNEU;-1;TIRE
PNEU;-1;TIRE
FATIGUÉ;-1;TIRED
FATIGUÉ;-1;TIRED
FATIGUÉ;-1;TIRED
FATIGUÉ;-1;TIRED
FATIGANT;-1;TIRING
DUR LABEUR;-1;HARD WORK
APPORT MAXIMAL TOLÉRABLE;-1;MAXIMUM TOLERABLE INTAKE
TROP;-1;Too much
TOPPLE;-1;TOPPLE
TOURMENT;-1;TORMENT
TORRENT;-1;TORRENT
