Word;Polarity;Retranslation
VICIER;-1;VITIATE
VICIÉ;-1;STALE
VICIE;-1;VITIATE
VICIANT LE;-1;VITIATING THE
VITIATION;-1;VITIATION
ANNULÉE;-1;CANCELLED
MICTION;-1;URINATION
VOLATILS;-1;VOLATILE
VOLATILITÉ;-1;VOLATILITY
VULNÉRABILITÉS;-1;VULNERABILITIES
VULNÉRABILITÉ;-1;VULNERABILITY
VULNÉRABLES;-1;VULNERABLE
VULNÉRABILITÉ;-1;VULNERABILITY
METTRE EN GARDE;-1;WARN
A MIS EN GARDE;-1;HAS PUT IN CUSTODY
MISE EN GARDE;-1;WARNING
MISES EN GARDE;-1;CAVEATS
MET EN GARDE;-1;WARNS
GASPILLÉ;-1;WASTED
GASPILLAGE;-1;WASTE
GASPILLER;-1;WASTE
FAIBLE;-1;LOW
AFFAIBLIR;-1;WEAKEN
AFFAIBLI;-1;WEAKENED
AFFAIBLISSEMENT;-1;WEAKENING
AFFAIBLIT;-1;WEAKENS
PLUS FAIBLE;-1;MORE LOW
LES PLUS FAIBLES;-1;THE WEAK
FAIBLEMENT;-1;WEAKLY
FAIBLESSE;-1;WEAKNESS
FAIBLESSES;-1;WEAKNESSES
VOLONTAIREMENT;-1;VOLUNTARILY
SOUCIS;-1;WORRIES
VOUS INQUIÉTEZ PAS;-1;WORRY NOT
S’INQUIÉTER;-1;WORRY
PIRE;-1;WORSE
S’AGGRAVER;-1;GET WORSE
S’EST AGGRAVÉE;-1;WORSENED
UNE AGGRAVATION;-1;A WORSENING
S’AGGRAVE;-1;WORSENS
PIRES;-1;WORST
SANS VALEUR;-1;NO VALUE
MOINS-VALUE;-1;CAPITAL LOSS
DÉPRÉCIATIONS;-1;DEPRECIATIONS
PERTES ET PROFITS;-1;PROFIT AND LOSS
PERTES ET PROFITS;-1;PROFIT AND LOSS
MAL;-1;EVIL
ACTES FAUTIFS;-1;WRONGDOING
ACTES RÉPRÉHENSIBLES;-1;WRONGDOING
FAIT ILLICITE;-1;WRONGFUL
INJUSTEMENT;-1;UNFAIRLY
À TORT;-1;WRONGLY
